Date, Tournament, Round, HomeTeam, AwayTeam, Referee, HomeGoals, AwayGoals, HomeShots, AwayShots, HomeTarget, AwayTarget, HomeCorners, AwayCorners, HomeFouls, AwayFouls, HomeYellows, AwayYellows, HomeReds, AwayReds, HomexG, AwayxG, OddsW1, OddsX, OddsW2, OddsOver2.5, OddsUnder2.5, OddsBttsYes, OddsBttsNo, LineCorners, OverCorners, UnderCorners, LineCards, OverCards, UnderCards, LineShots, OverShots, UnderShots, LineTarget, OverTarget, UnderTarget, HomeElo, AwayElo, ApplyHome
2024-09-10, WC Qualifiers CONMEBOL, , Ecuador, Perú, , 1, 0, 11, 2, 5, 1, 8, 0, 20, 9, 1, 4, 0, 0, , , 1.40, 3.90, 10.00, 2.40, 1.53, 2.75, 1.40, 8.5, 1.83, 1.83, 4.5, 1.80, 1.91,,,,,,, 1862, 1722, true
2024-09-10, WC Qualifiers CONMEBOL, , Chile, Bolivia, , 1, 2, 19, 5, 5, 2, 10, 2, 11, 10, 4, 2, 0, 0, , , 1.25, 6.00, 12.00, 1.67, 2.15, 2.25, 1.57, 8.5, 1.83, 1.83, 4.5, 1.83, 1.83,,,,,,, 1720, 1605, true
2024-09-10, WC Qualifiers CONMEBOL, , Colombia, Argentina, , 2, 0, 9, 13, 5, 1, 2, 4, 8, 10, 2, 2, 0, 0, , , 2.80, 2.88, 2.80, 3.10, 1.36, 2.25, 1.57, 8.5, 2.00, 1.73, 5.5, 1.73, 2.00,,,,,,, 2038, 2172, true
2023-09-06, WC Qualifiers CONMEBOL, , Perú, Colombia, , 1, 1, 9, 16, 3, 5, 5, 10, 9, 13, 0, 2, 0, 0, , , 5.50, 3.00, 1.85, 3.40, 1.33, 2.63, 1.44, 8.5, 2.00, 1.73, 5.5, 2.10, 1.67,,,,,,, 1710, 2050, true
2023-09-06, WC Qualifiers CONMEBOL, , Brasil, Ecuador, Facundo Tello, 1, 0, 10, 9, 3, 2, 4, 2, 8, 17, 1, 0, 0, 0, , , 1.38, 4.33, 9.50, 1.95, 1.85, 2.20, 1.62, 8.5, 1.83, 1.83, 4.5, 1.67, 2.10,,,,,,, 2020, 1870, true
2023-09-06, WC Qualifiers CONMEBOL, , Uruguay, Paraguay, , 0, 0, 12, 8, 1, 2, 8, 0, 13, 11, 4, 2, 0, 0, , , 1.57, 3.75, 6.50, 2.30, 1.60, 2.25, 1.57, 8.5, 1.91, 1.80, 5.5, 2.10, 1.67,,,,,,, 1977, 1662, true
2023-09-06, WC Qualifiers CONMEBOL, , Argentina, Chile, , 3, 0, 16, 5, 8, 1, 4, 4, 8, 14, 2, 3, 0, 0, , , 1.33, 4.50, 12.00, 2.20, 1.65, 2.75, 1.40, 8.5, 1.80, 1.91, 5.5, 2.10, 1.67,,,,,,, 2169, 1723, true
2023-09-06, WC Qualifiers CONMEBOL, , Bolivia, Venezuela, , 4, 0, 19, 12, 8, 3, 2, 5, 13, 9, 3, 2, 0, 0, , , 1.90, 3.40, 4.20, 2.35, 1.57, 2.10, 1.67, 9.5, 1.83, 1.83, 4.5, 1.80, 1.91,,,,,,, 1550, 1820, true
2023-11-21, WC Qualifiers CONMEBOL, , Perú, Venezuela, , 1, 1, 12, 9, 5, 3, 2, 4, 19, 18, 2, 3, 0, 0, , , 2.45, 2.90, 3.30, 2.88, 1.40, 2.25, 1.57, 7.5, 1.67, 2.10,,,,,,,,,, 1748, 1755, true
2023-11-21, WC Qualifiers CONMEBOL, , Brasil, Argentina, , 0, 1, 8, 8, 4, 2, 4, 3, 26, 16, 3, 0, 1, 0, , , 2.45, 3.00, 3.10, 2.40, 1.53, 2.00, 1.75, 8.5, 2.00, 1.73,,,,,,,,,, 2032, 2118, true
2023-11-21, WC Qualifiers CONMEBOL, , Uruguay, Bolivia, , 3, 0, 18, 4, 4, 0, 7, 1, 10, 11, 0, 2, 0, 0, , , 1.11, 9.00, 19.00, 1.48, 2.60, 2.50, 1.50, 8.5, 1.80, 1.91,,,,,,,,,, 2022, 1615, true
2023-11-21, WC Qualifiers CONMEBOL, , Ecuador, Chile, , 1, 0, 14, 12, 5, 3, 5, 4, 14, 14, 2, 2, 0, 0, , , 1.62, 3.75, 5.75, 2.35, 1.57, 2.38, 1.53, 8.5, 2.00, 1.73,,,,,,,,,, 1875, 1707, true
2023-11-21, WC Qualifiers CONMEBOL, , Paraguay, Colombia, , 0, 1, 13, 12, 2, 4, 4, 3, 10, 15, 2, 4, 0, 0, , , 3.50, 2.90, 2.30, 2.60, 1.48, 2.10, 1.67, 8.5, 1.91, 1.80,,,,,,,,,, 1718, 1962, true
2023-11-16, WC Qualifiers CONMEBOL, , Chile, Paraguay, , 0, 0, 13, 11, 5, 3, 7, 1, 8, 18, 2, 3, 1, 1, , , 1.75, 3.40, 5.50, 2.50, 1.50, 2.25, 1.57, 8.5, 1.83, 1.83,,,,,,,,,, 1713, 1712, true
2023-11-16, WC Qualifiers CONMEBOL, , Argentina, Uruguay, , 0, 2, 12, 6, 3, 2, 8, 1, 11, 22, 4, 2, 0, 0, , , 1.60, 3.60, 6.50, 2.15, 1.67, 2.20, 1.62, 7.5, 1.73, 2.00,,,,,,,,,, 2170, 1950, true
2023-11-16, WC Qualifiers CONMEBOL, , Colombia, Brasil, , 2, 1, 23, 12, 10, 3, 3, 7, 16, 12, 1, 2, 0, 0, , , 3.60, 3.25, 2.20, 2.50, 1.50, 2.10, 1.67, 8.5, 1.91, 1.80,,,,,,,,,, 1941, 2053, true
2023-11-16, WC Qualifiers CONMEBOL, , Venezuela, Ecuador, , 0, 0, 7, 8, 2, 1, 4, 3, 8, 14, 2, 3, 0, 0, , , 2.80, 2.88, 2.88, 2.88, 1.40, 2.25, 1.57, 8.5, 1.83, 1.83,,,,,,,,,, 1754, 1876, true
2023-11-16, WC Qualifiers CONMEBOL, , Bolivia, Perú, , 2, 0, 16, 9, 5, 2, 4, 3, 16, 6, 2, 4, 0, 0, , , 2.25, 3.00, 3.75, 2.88, 1.40, 2.25, 1.57, 8.5, 1.91, 1.80, 5.5, 2.20, 1.62,,,,,,, 1576, 1787, true
2023-10-17, WC Qualifiers CONMEBOL, , Perú, Argentina, , 0, 2, 6, 10, 0, 6, 1, 1, 19, 10, 2, 0, 0, 0, , , 9.00, 4.75, 1.38, 2.25, 1.62, 2.63, 1.44, 8.5, 1.83, 1.83,,,,,,,,,, 1798, 2159, true
2023-10-17, WC Qualifiers CONMEBOL, , Uruguay, Brasil, , 2, 0, 5, 2, 2, 0, 2, 2, 18, 16, 3, 0, 0, 0, , , 4.50, 3.40, 1.91, 2.08, 1.73, 1.95, 1.80, 8.5, 2.00, 1.73,,,,,,,,,, 1914, 2089, true
2023-10-17, WC Qualifiers CONMEBOL, , Ecuador, Colombia, Facundo Tello, 0, 0, 11, 8, 3, 3, 3, 6, 15, 17, 2, 4, 0, 0, , , 2.00, 3.10, 4.33, 2.60, 1.48, 2.20, 1.62, 8.5, 1.83, 1.83,,,,,,,,,, 1878, 1939, true
2023-10-17, WC Qualifiers CONMEBOL, , Paraguay, Bolivia, , 1, 0, 13, 6, 7, 0, 8, 1, 12, 12, 2, 5, 0, 0, , , 1.33, 5.00, 9.00, 1.73, 2.08, 2.10, 1.67, 8.5, 1.80, 1.91,,,,,,,,,, 1703, 1585, true
2023-10-17, WC Qualifiers CONMEBOL, , Venezuela, Chile, , 3, 0, 13, 11, 6, 1, 2, 3, 14, 13, 1, 3, 0, 1, , , 2.63, 3.10, 2.90, 2.50, 1.50, 2.05, 1.70, 8.5, 1.83, 1.83,,,,,,,,,, 1728, 1687, true
2023-10-12, WC Qualifiers CONMEBOL, , Brasil, Venezuela, , 1, 1, 15, 9, 6, 2, 7, 5, 13, 11, 2, 2, 0, 0, , , 1.08, 12.00, 26.00, 1.40, 2.88, 2.75, 1.40, 9.5, 1.83, 1.83,,,,,,,,,, 2107, 1710, true
2023-10-12, WC Qualifiers CONMEBOL, , Chile, Perú, , 2, 0, 13, 4, 7, 0, 8, 6, 10, 16, 2, 2, 0, 0, , , 1.70, 3.50, 6.00, 2.40, 1.53, 2.25, 1.57, 8.5, 1.91, 1.80,,,,,,,,,, 1707, 1830, true
2023-10-12, WC Qualifiers CONMEBOL, , Argentina, Paraguay, , 1, 0, 15, 4, 4, 1, 9, 1, 10, 19, 1, 2, 0, 0, , , 1.22, 6.00, 13.00, 1.75, 2.05, 2.63, 1.44, 8.5, 1.83, 1.83,,,,,,,,,, 2157, 1705, true
2023-10-12, WC Qualifiers CONMEBOL, , Bolivia, Ecuador, , 1, 2, 16, 8, 4, 3, 5, 0, 10, 9, 1, 0, 0, 0, , , 5.25, 3.50, 1.70, 2.25, 1.62, 2.20, 1.62, 8.5, 1.83, 1.83,,,,,,,,,, 1596, 1867, true
2023-10-12, WC Qualifiers CONMEBOL, , Colombia, Uruguay, , 2, 2, 14, 15, 4, 6, 3, 2, 17, 10, 2, 0, 0, 0, , , 2.10, 3.25, 3.60, 2.35, 1.57, 2.05, 1.70, 8.5, 1.91, 1.80,,,,,,,,,, 1947, 1906, true
2023-09-12, WC Qualifiers CONMEBOL, , Perú, Brasil, , 0, 1, 6, 9, 0, 3, 4, 4, 20, 14, 3, 2, 0, 0, , , 10.00, 5.25, 1.29, 1.95, 1.85, 2.63, 1.44, 8.5, 1.80, 1.91,,,,,,,,,, 1842, 2095, true
2023-09-12, WC Qualifiers CONMEBOL, , Chile, Colombia, , 0, 0, 10, 8, 5, 2, 6, 3, 13, 19, 1, 5, 0, 0, , , 3.40, 2.90, 2.38, 2.40, 1.53, 2.05, 1.70, 8.5, 1.83, 1.83,,,,,,,,,, 1698, 1956, true
2023-09-12, WC Qualifiers CONMEBOL, , Venezuela, Paraguay, , 1, 0, 11, 18, 3, 5, 7, 5, 13, 14, 3, 4, 0, 0, , , 2.38, 2.88, 3.40, 2.70, 1.44, 2.20, 1.62, 9.5, 1.83, 1.83,,,,,,,,,, 1694, 1721, true
2023-09-12, WC Qualifiers CONMEBOL, , Ecuador, Uruguay, , 2, 1, 15, 5, 4, 2, 10, 2, 12, 18, 2, 3, 0, 0, , , 1.95, 3.00, 4.75, 2.70, 1.44, 2.25, 1.57, 8.5, 1.91, 1.80,,,,,,,,,, 1848, 1925, true
2023-09-12, WC Qualifiers CONMEBOL, , Bolivia, Argentina, , 0, 3, 4, 15, 2, 8, 1, 4, 23, 10, 4, 0, 1, 0, , , 5.50, 3.75, 1.67, 2.15, 1.67, 2.05, 1.70, 9.5, 1.83, 1.83,,,,,,,,,, 1601, 2152, true
2023-09-08, WC Qualifiers CONMEBOL, , Brasil, Bolivia, , 5, 1, 21, 4, 11, 3, 6, 1, 6, 14, 1, 2, 0, 0, , , 1.06, 12.00, 29.00, 1.22, 4.20, 2.25, 1.57, 9.5, 1.80, 1.91,,,,,,,,,, 2093, 1603, true
2023-09-08, WC Qualifiers CONMEBOL, , Uruguay, Chile, , 3, 1, 18, 7, 7, 2, 3, 3, 17, 16, 4, 5, 0, 0, , , 1.65, 3.25, 5.75, 2.15, 1.67, 2.10, 1.67, 8.5, 1.80, 1.91,,,,,,,,,, 1916, 1707, true
2023-09-07, WC Qualifiers CONMEBOL, , Argentina, Ecuador, , 1, 0, 13, 5, 4, 3, 4, 2, 9, 13, 1, 1, 0, 0, , , 1.30, 5.00, 11.00, 2.05, 1.75, 2.50, 1.50, 8.5, 1.80, 1.91,,,,,,,,,, 2148, 1852, true
2023-09-07, WC Qualifiers CONMEBOL, , Colombia, Venezuela, , 1, 0, 13, 7, 4, 2, 2, 4, 13, 19, 0, 1, 0, 0, , , 1.29, 5.00, 15.00, 2.00, 1.80, 2.63, 1.44, 8.5, 1.80, 1.91,,,,,,,,,, 1951, 1701, true
2023-09-07, WC Qualifiers CONMEBOL, , Paraguay, Perú, , 0, 0, 19, 5, 6, 0, 11, 1, 19, 13, 0, 3, 0, 1, , , 1.85, 3.40, 4.50, 2.50, 1.50, 2.25, 1.57, 8.5, 1.91, 1.80,,,,,,,,,, 1720, 1843, true

2025-06-10, WC Qualifiers AFC, , Corea del Sur, Kuwait, , 4, 0, 25, 6, 7, 0, 14, 2, 12, 5, 1, 2, 0, 0, , , 1.14, 8.00, 17.00, 1.36, 3.10, 2.10, 1.66, 9.5, 1.83, 1.83,,,,,,,,,, 1767, 1293, true
2025-06-05, WC Qualifiers AFC, , Iraq, Corea del Sur, , 0, 2, 5, 13, 2, 7, 1, 10, 8, 12, 1, 4, 1, 0, , , 4.75, 3.40, 1.83, 2.30, 1.60, 2.10, 1.66, 8.5, 1.72, 2.00,,,,,,,,,, 1539, 1746, true
2025-03-25, WC Qualifiers AFC, , Corea del Sur, Jordania, , 1, 1, 12, 11, 3, 2, 10, 3, 12, 9, 0, 2, 0, 0, , , 1.45, 4.00, 7.50, 1.95, 1.85, 2.05, 1.70, 8.5, 1.66, 2.10,,,,,,,,,, 1758, 1621, true
2025-03-20, WC Qualifiers AFC, , Corea del Sur, Omán, , 1, 1, 11, 5, 3, 2, 3, 4, 9, 10, 0, 2, 0, 0, , , 1.22, 5.75, 15.00, 1.57, 2.35, 2.25, 1.57, 8.5, 1.72, 2.00,,,,,,,,,, 1774, 1508, true
2024-11-19, WC Qualifiers AFC, , Palestina, Corea del Sur, , 1, 1, 6, 16, 2, 6, 2, 8, 16, 6, 4, 0, 0, 0, , , 13.00, 5.50, 1.27, 1.66, 2.15, 2.20, 1.61, 9.5, 2.00, 1.72,,,,,,,,,, 1391, 1790, true
2024-11-14, WC Qualifiers AFC, , Kuwait, Corea del Sur, , 1, 3, 4, 14, 1, 4, 0, 4, 9, 10, 2, 1, 0, 0, , , 13.00, 6.50, 1.20, 1.60, 2.30, 2.37, 1.53, 9.5, 2.10, 1.66,,,,,,,,,, 1344, 1783, true
2024-10-15, WC Qualifiers AFC, , Corea del Sur, Iraq, , 3, 2, 7, 8, 3, 2, 1, 4, 7, 8, 3, 2, 0, 0, , , 1.45, 3.80, 9.00, 2.35, 1.57, 2.62, 1.44, 9.5, 2.10, 1.66,,,,,,,,,, 1774, 1665, true
2024-10-10, WC Qualifiers AFC, , Jordania, Corea del Sur, , 0, 2, 13, 12, 2, 5, 2, 2, 12, 7, 1, 0, 0, 0, , , 4.50, 3.40, 1.83, 2.10, 1.70, 1.95, 1.80, 9.5, 2.00, 1.72,,,,,,,,,, 1630, 1745, true
2024-09-10, WC Qualifiers AFC, , Omán, Corea del Sur, , 1, 3, 6, 16, 0, 8, 3, 10, 16, 11, 5, 2, 0, 0, , , 7.50, 4.20, 1.45, 1.95, 1.85, 2.00, 1.75, 8.5, 1.66, 2.10,,,,,,,,,, 1524, 1723, true
2024-09-05, WC Qualifiers AFC, , Corea del Sur, Palestina, , 0, 0, 16, 10, 5, 3, 4, 1, 12, 7, 1, 5, 0, 0, , , 1.09, 10.00, 23.00, 1.40, 2.87, 2.62, 1.44, 10.5, 1.90, 1.80,,,,,,,,,, 1640, 1408, true
2024-06-11, WC Qualifiers AFC, , Corea del Sur, China, , 1, 0, 12, 2, 6, 0, 11, 1, 14, 14, 1, 4, 0, 0, , , 1.25, 6.50, 9.50, 1.53, 2.40, , , 10.5, 2.10, 1.66,,,,,,,,,, 1737, 1402, true
2024-06-06, WC Qualifiers AFC, , Singapur, Corea del Sur, , 0, 7,,,,,,,,,,,,,,, 34.00, 15.00, 1.04, 1.22, 4.20, 2.62, 1.44, 9.5, 1.80, 1.90,,,,,,,,,, 1121, 1732, true
2024-03-26, WC Qualifiers AFC, , Tailandia, Corea del Sur, , 0, 3, 5, 9, 2, 4, 5, 2, 13, 14, 2, 1, 0, 0, , , 7.00, 5.00, 1.40, 1.61, 2.25, 1.90, 1.90, 9.5, 1.66, 2.10,,,,,,,,,, 1427, 1713, true
2024-03-21, WC Qualifiers AFC, , Corea del Sur, Tailandia, , 1, 1, 25, 6, 8, 2, 13, 4, 7, 8, 0, 1, 0, 0, , , 1.17, 8.50, 13.00, 1.40, 2.87, 2.05, 1.70, 10.5, 1.83, 1.83,,,,,,,,,, 1730, 1420, true
2023-11-21, WC Qualifiers AFC, , China, Corea del Sur, , 0, 3, 5, 18, 0, 8, 0, 4, 19, 14, 4, 1, 0, 0, , , 15.00, 7.00, 1.18, 1.57, 2.35, 2.50, 1.50, 9.5, 1.83, 1.83,,,,,,,,,, 1473, 1782, true
2023-11-16, WC Qualifiers AFC, , Corea del Sur, Singapur, , 5, 0,,,,,,,,,,,,,,, 1.00, 23.00, 51.00, 1.04, 13.00, 4.00, 1.22, 11.5, 2.00, 1.72,,,,,,,,,, 1781, 1138, true
2024-10-08, WC Qualifiers AFC, Round 4, Catar, Omán, , 0, 0, 13, 6, 2, 1, 5, 2, 9, 15, 2, 2, 0, 0, , , 1.95, 3.10, 4.50, 2.70, 1.44, 2.25, 1.57, 8.5, 1.80, 1.91,,,,,,,,,, 1475, 1517, true
2024-10-11, WC Qualifiers AFC, Round 4, Emiratos Árabes Unidos, Omán, , 2, 1, 10, 9, 4, 2, 6, 4, 12, 12, 1, 3, 0, 0, , , 1.62, 3.30, 7.00, 2.70, 1.44, 2.63, 1.44, 8.5, 1.73, 2.00,,,,,,,,,, 1549, 1521, false
2024-10-14, WC Qualifiers AFC, Round 4, Catar, Emiratos Árabes Unidos, , 2, 1, 7, 15, 3, 4, 1, 2, , , 2, 3, 1, 0, , , 2.75, 3.00, 2.88, 2.20, 1.65, 1.91, 1.91, 8.5, 1.83, 1.83,,,,,,,,,, 1483, 1567, true
2024-09-05, WC Qualifiers AFC, Round 3, Uzbekistán, Corea del Norte, , 1, 0, 13, 8, 4, 4, 6, 1, 11, 14, 0, 0, 0, 0, , , 1.38, 4.20, 10.00, 2.20, 1.65, 2.63, 1.44, 9.5, 2.10, 1.67,,,,,,,,,, 1681, 1401, true
2024-09-05, WC Qualifiers AFC, Round 3, Irán, Kirguistán, , 1, 0, 20, 7, 3, 6, 3, 3, 5, 10, 0, 0, 0, 0, , , 1.07, 12.00, 26.00, 1.33, 3.40, 2.63, 1.44, 9.5, 2.00, 1.73,,,,,,,,,, 1808, 1282, true
2024-09-05, WC Qualifiers AFC, Round 3, Catar, Emiratos Árabes Unidos, , 1, 3, 8, 9, 1, 4, 9, 4, 16, 8, 2, 3, 0, 0, , , 1.62, 3.75, 5.75, 2.05, 1.75, 2.00, 1.75, 9.5, 2.00, 1.73,,,,,,,,,, 1631, 1502, true
2024-09-10, WC Qualifiers AFC, Round 3, Corea del Norte, Catar, , 2, 2, 11, 23, 5, 6, 5, 6, 14, 14, 3, 2, 1, 0, , , 6.25, 3.60, 1.62, 2.40, 1.53, 2.38, 1.53, 8.5, 1.80, 1.91,,,,,,,,,, 1397, 1584, false
2024-09-10, WC Qualifiers AFC, Round 3, Kirguistán, Uzbekistán, , 2, 3, 11, 17, 2, 9, 3, 7, 4, 8, 0, 2, 0, 0, , , 8.00, 3.70, 1.50, 2.35, 1.57, 2.50, 1.50, 8.5, 1.67, 2.10,,,,,,,,,, 1281, 1685, true
2024-09-10, WC Qualifiers AFC, Round 3, Emiratos Árabes Unidos, Irán, , 0, 1, 12, 12, 2, 3, 5, 2, 5, 7, 0, 4, 0, 0, , , 5.50, 3.60, 1.67, 2.20, 1.65, 2.05, 1.70, 8.5, 1.83, 1.83,,,,,,,,,, 1549, 1809, true
2024-10-10, WC Qualifiers AFC, Round 3, Uzbekistán, Irán, , 0, 0, 10, 10, 1, 5, 2, 5, 19, 5, 3, 1, 0, 1, , , 3.00, 2.80, 2.75, 2.60, 1.48, 2.05, 1.70, 8.5, 2.10, 1.67,,,,,,,,,, 1691, 1820, true
2024-10-10, WC Qualifiers AFC, Round 3, Catar, Kirguistán, , 3, 1, 30, 8, 8, 3, 10, 3, 4, 17, 2, 2, 0, 0, , , 1.27, 6.00, 9.50, 1.62, 2.25, 2.20, 1.62, 10.5, 2.10, 1.67,,,,,,,,,, 1574, 1275, true
2024-10-10, WC Qualifiers AFC, Round 3, Emiratos Árabes Unidos, Corea del Norte, , 1, 1, 8, 17, 1, 6, 5, 5, 12, 16, 2, 1, 0, 0, , , 1.62, 3.90, 5.50, 2.15, 1.67, 2.20, 1.62, 9.5, 2.10, 1.67,,,,,,,,,, 1538, 1407, true
2024-10-15, WC Qualifiers AFC, Round 3, Uzbekistán, Emiratos Árabes Unidos, , 1, 0, 24, 10, 4, 5, 4, 1, 9, 6, 1, 1, 0, 1, , , 1.48, 4.20, 7.00, 1.85, 1.95, 1.95, 1.80, 9.5, 1.91, 1.80,,,,,,,,,, 1693, 1526, true
2024-10-15, WC Qualifiers AFC, Round 3, Kirguistán, Corea del Norte, , 1, 0, 8, 14, 3, 2, 3, 8, 23, 19, 1, 3, 0, 0, , , 4.20, 3.10, 2.00, 2.40, 1.53, 2.05, 1.70, 8.5, 1.67, 2.10,,,,,,,,,, 1270, 1419, true
2024-10-15, WC Qualifiers AFC, Round 3, Irán, Catar, , 4, 1, 15, 11, 6, 1, 3, 6, 12, 3, 3, 0, 0, 0, , , 1.73, 3.60, 5.50, 2.10, 1.70, 2.00, 1.75, 8.5, 1.83, 1.83,,,,,,,,,, 1818, 1579, false
2024-11-14, WC Qualifiers AFC, Round 3, Corea del Norte, Irán, , 2, 3, 17, 19, 4, 13, 3, 2, 11, 7, 2, 1, 0, 1, , , 10.00, 4.50, 1.36, 2.00, 1.80, 2.50, 1.50, 8.5, 1.83, 1.83,,,,,,,,,, 1396, 1832, false
2024-11-14, WC Qualifiers AFC, Round 3, Catar, Uzbekistán, , 3, 2, 10, 19, 7, 8, 1, 4, 10, 8, 2, 1, 0, 0, , , 3.10, 2.90, 2.50, 2.40, 1.53, 2.05, 1.70, 9.5, 2.10, 1.67,,,,,,,,,, 1565, 1700, true
2024-11-14, WC Qualifiers AFC, Round 3, Emiratos Árabes Unidos, Kirguistán, , 3, 0, 12, 14, 6, 4, 4, 6, 13, 21, 1, 0, 0, 0, , , 1.45, 4.10, 8.00, 2.15, 1.67, 2.25, 1.57, 9.5, 2.10, 1.67,,,,,,,,,, 1519, 1293, true
2024-11-19, WC Qualifiers AFC, Round 3, Corea del Norte, Uzbekistán, , 0, 1, 15, 16, 2, 2, 3, 3, 8, 9, 1, 1, 0, 1, , , 5.50, 3.60, 1.67, 2.10, 1.70, 2.05, 1.70, 9.5, 2.10, 1.67,,,,,,,,,, 1393, 1678, false
2024-11-19, WC Qualifiers AFC, Round 3, Kirguistán, Irán, , 2, 3, 8, 14, 3, 5, 3, 3, 8, 13, 2, 1, 0, 0, , , 15.00, 5.75, 1.22, 1.62, 2.25, 2.20, 1.62, 8.5, 1.83, 1.83,,,,,,,,,, 1284, 1835, true
2024-11-19, WC Qualifiers AFC, Round 3, Emiratos Árabes Unidos, Catar, , 5, 0, 9, 9, 6, 0, 0, 2, 21, 19, 4, 3, 0, 0, , , 2.50, 3.30, 2.80, 1.90, 1.90, 1.70, 2.05, 9.5, 2.10, 1.67,,,,,,,,,, 1528, 1587, true
2025-03-20, WC Qualifiers AFC, Round 3, Irán, Emiratos Árabes Unidos, , 2, 0, 15, 6, 8, 1, 4, 1, 12, 8, 1, 1, 0, 0, , , 1.44, 4.10, 8.50, 1.90, 1.90, 2.05, 1.70, 8.5, 1.91, 1.80,,,,,,,,,, 1838, 1533, true
2025-03-20, WC Qualifiers AFC, Round 3, Uzbekistán, Kirguistán, , 1, 0, 26, 1, 9, 0, 12, 0, 13, 10, 4, 1, 0, 1, , , 1.22, 6.25, 13.00, 1.62, 2.25, 2.25, 1.57, 8.5, 1.80, 1.91,,,,,,,,,, 1682, 1281, true
2025-03-20, WC Qualifiers AFC, Round 3, Catar, Corea del Norte, , 5, 1, 12, 12, 9, 6, 4, 7, 10, 19, 1, 3, 0, 0, , , 1.53, 4.00, 6.25, 1.95, 1.85, 2.00, 1.75, 8.5, 1.73, 2.00,,,,,,,,,, 1524, 1411, true
2025-03-25, WC Qualifiers AFC, Round 3, Kirguistán, Catar, , 3, 1, 15, 9, 5, 4, 5, 6, 12, 7, 2, 1, 0, 1, , , 6.00, 4.10, 1.53, 1.80, 2.00, 1.80, 1.95, 8.5, 1.83, 1.83,,,,,,,,,, 1279, 1541, true
2025-03-25, WC Qualifiers AFC, Round 3, Irán, Uzbekistán, , 2, 2, 20, 13, 8, 4, 6, 5, 13, 11, 0, 0, 0, 0, , , 1.91, 3.00, 5.00, 2.40, 1.53, 2.10, 1.67, 7.5, 1.80, 1.91,,,,,,,,,, 1847, 1710, true
2025-03-25, WC Qualifiers AFC, Round 3, Corea del Norte, Emiratos Árabes Unidos, , 1, 2, 7, 20, 2, 7, 4, 4, 14, 11, 3, 2, 0, 0, , , 5.00, 3.40, 1.80, 2.20, 1.65, 2.00, 1.75, 8.5, 1.83, 1.83,,,,,,,,,, 1394, 1528, false
2025-06-05, WC Qualifiers AFC, Round 3, Emiratos Árabes Unidos, Uzbekistán, , 0, 0, 10, 4, 6, 0, 2, 3, 12, 13, 1, 1, 0, 0, , , 2.70, 3.10, 2.70, 2.25, 1.62, 1.95, 1.80, 8.5, 1.83, 1.83,,,,,,,,,, 1541, 1697, true
2025-06-05, WC Qualifiers AFC, Round 3, Catar, Irán, , 1, 0, 6, 6, 3, 3, 3, 3, 15, 19, 3, 4, 0, 1, , , 2.75, 3.10, 2.70, 2.08, 1.73, 1.80, 1.95, 8.5, 2.10, 1.67,,,,,,,,,, 1498, 1830, true
2025-06-05, WC Qualifiers AFC, Round 3, Corea del Norte, Kirguistán, , 2, 2, 10, 14, 5, 3, 3, 2, 15, 6, 2, 1, 0, 0, , , 2.70, 3.20, 2.63, 2.25, 1.62, 1.91, 1.91, 8.5, 1.67, 2.10,,,,,,,,,, 1381, 1322, false
2025-06-10, WC Qualifiers AFC, Round 3, Uzbekistán, Catar, , 3, 0, 18, 1, 8, 0, 6, 1, 11, 12, 2, 5, 0, 0, , , 1.57, 3.70, 6.50, 2.15, 1.67, 2.10, 1.67,,,,,,,,,,,,, 1694, 1530, true
2025-06-10, WC Qualifiers AFC, Round 3, Kirguistán, Emiratos Árabes Unidos, , 1, 1, 10, 5, 4, 2, 4, 2, 13, 8, 2, 1, 0, 0, , , 5.00, 3.60, 1.73, 1.85, 1.95, 1.80, 1.95,,,,,,,,,,,,, 1325, 1544, true
2025-06-10, WC Qualifiers AFC, Round 3, Irán, Corea del Norte, , 3, 0, 25, 8, 8, 1, 2, 6, 8, 14, 1, 1, 0, 1, , , 1.20, 6.50, 15.00, 1.53, 2.40, 2.25, 1.57, 8.5, 1.80, 1.91,,,,,,,,,, 1798, 1378, true
2023-11-16, WC Qualifiers AFC, Round 2, Catar, Afganistán, , 8, 1, 26, 2, 17, 1, 10, 0, 12, 15, 0, 5, 0, 1, , , 1.01, 17.00, 67.00, 1.07, 9.00, 2.63, 1.44, 9.5, 1.67, 2.10,,,,,,,,,, 1507, 1094, true
2023-11-16, WC Qualifiers AFC, Round 2, Kuwait, India, , 0, 1, ,,,,,,,,,,,,,, 1.67, 3.50, 5.75, 2.35, 1.57, 2.25, 1.57, 9.5, 2.10, 1.67,,,,,,,,,, 1390, 1253, true
2023-11-21, WC Qualifiers AFC, Round 2, India, Catar, , 0, 3, 7, 20, 0, 6, 3, 11, 14, 7, 1, 0, 0, 0, , , 5.25, 3.75, 1.65, 1.95, 1.85, 1.95, 1.80, 8.5, 1.73, 2.00,,,,,,,,,, 1285, 1511, true
2023-11-21, WC Qualifiers AFC, Round 2, Afganistán, Kuwait, , 0, 4, ,,,,,,,,,,,,,, 34.00, 15.00, 1.04, 1.29, 3.60, 3.50, 1.29, 9.5, 1.73, 2.00,,,,,,,,,, 1357, 1090, false
